;pt1	pt2	distance	type
346	345	163.334349342259430	Q20220830092916
346	347	163.334349342255080	Q20220830092916
347	346	163.334349342255080	Q20220830092916
347	348	163.334349342259430	Q20220830092916
348	347	163.334349342259430	Q20220830092916
348	349	163.334349342255080	Q20220830092916
349	348	163.334349342255080	Q20220830092916
349	350	163.334349342259430	Q20220830092916
350	349	163.334349342259430	Q20220830092916
350	351	163.334349342255080	Q20220830092916
351	350	163.334349342255080	Q20220830092916
351	352	163.334349342259430	Q20220830092916
352	351	163.334349342259430	Q20220830092916
352	353	163.334349342255080	Q20220830092916
353	352	163.334349342255080	Q20220830092916
353	354	163.334349342259430	Q20220830092916
354	353	163.334349342259430	Q20220830092916
354	355	163.334349342255080	Q20220830092916
355	354	163.334349342255080	Q20220830092916
355	356	163.334349342259430	Q20220830092916
356	355	163.334349342259430	Q20220830092916
356	357	218.888413580335820	Q20220830092916
357	356	218.888413580335820	Q20220830092916
357	358	163.334349342239700	Q20220830092916
357	940	163.334349342375250	Q20251016164715
358	357	163.334349342239700	Q20220830092916
358	359	163.334349342239700	Q20220830092916
359	358	163.334349342239700	Q20220830092916
359	360	163.334349342239700	Q20220830092916
360	359	163.334349342239700	Q20220830092916
360	361	163.334349342239700	Q20220830092916
361	360	163.334349342239700	Q20220830092916
361	362	163.334349342239700	Q20220830092916
362	361	163.334349342239700	Q20220830092916
362	363	163.334349342239700	Q20220830092916
363	362	163.334349342239700	Q20220830092916
363	364	163.334349342239700	Q20220830092916
364	363	163.334349342239700	Q20220830092916
364	365	163.334349342239700	Q20220830092916
365	364	163.334349342239700	Q20220830092916
365	366	163.334349342239700	Q20220830092916
366	365	163.334349342239700	Q20220830092916
366	367	163.334349342239700	Q20220830092916
367	366	163.334349342239700	Q20220830092916
367	368	163.334349342239700	Q20220830092916
368	367	163.334349342239700	Q20220830092916
368	369	163.334349342239700	Q20220830092916
369	368	163.334349342239700	Q20220830092916
369	370	163.334349342239700	Q20220830092916
370	369	163.334349342239700	Q20220830092916
370	371	163.334349342239700	Q20220830092916
371	370	163.334349342239700	Q20220830092916
371	372	163.334349342239700	Q20220830092916
372	371	163.334349342239700	Q20220830092916
372	373	163.334349342297740	Q20220830092916
373	372	163.334349342297740	Q20220830092916
373	374	163.334349342297740	Q20220830092916
374	373	163.334349342297740	Q20220830092916
374	375	163.334349342297740	Q20220830092916
375	374	163.334349342297740	Q20220830092916
375	376	163.334349342297740	Q20220830092916
376	375	163.334349342297740	Q20220830092916
376	377	163.334349342297740	Q20220830092916
377	376	163.334349342297740	Q20220830092916
377	378	163.334349342297740	Q20220830092916
378	377	163.334349342297740	Q20220830092916
378	379	163.334349342297740	Q20220830092916
379	378	163.334349342297740	Q20220830092916
379	380	163.334349342297740	Q20220830092916
380	379	163.334349342297740	Q20220830092916
380	381	163.334349342297740	Q20220830092916
381	380	163.334349342297740	Q20220830092916
381	382	163.334349342297740	Q20220830092916
382	381	163.334349342297740	Q20220830092916
382	383	163.334349342297740	Q20220830092916
383	382	163.334349342297740	Q20220830092916
383	384	163.334349342297740	Q20220830092916
384	383	163.334349342297740	Q20220830092916
384	385	163.334349342297740	Q20220830092916
385	384	163.334349342297740	Q20220830092916
385	386	163.334349342297740	Q20220830092916
386	385	163.334349342297740	Q20220830092916
386	387	163.334349342297740	Q20220830092916
387	386	163.334349342297740	Q20220830092916
387	388	163.334349342297740	Q20220830092916
388	387	163.334349342297740	Q20220830092916
388	389	163.334349342297740	Q20220830092916
389	388	163.334349342297740	Q20220830092916
389	390	163.334349342297740	Q20220830092916
390	389	163.334349342297740	Q20220830092916
390	391	163.334349342297740	Q20220830092916
391	390	163.334349342297740	Q20220830092916
391	392	163.334349342297740	Q20220830092916
392	391	163.334349342297740	Q20220830092916
392	393	163.334349342223420	Q20220830092916
393	392	163.334349342223420	Q20220830092916
393	394	163.334349342297740	Q20220830092916
394	393	163.334349342297740	Q20220830092916
394	395	163.334349342223420	Q20220830092916
395	394	163.334349342223420	Q20220830092916
395	396	163.334349342297740	Q20220830092916
396	395	163.334349342297740	Q20220830092916
396	397	163.334349342223420	Q20220830092916
397	396	163.334349342223420	Q20220830092916
397	398	163.334349342297740	Q20220830092916
398	397	163.334349342297740	Q20220830092916
398	399	163.334349342223420	Q20220830092916
399	398	163.334349342223420	Q20220830092916
399	400	163.334349342297740	Q20220830092916
400	399	163.334349342297740	Q20220830092916
400	401	163.334349342223420	Q20220830092916
401	400	163.334349342223420	Q20220830092916
401	402	193.953564078048770	Q20220830092916
402	401	193.953564078048770	Q20220830092916
402	403	163.334349342269460	Q20220830092916
403	402	163.334349342269460	Q20220830092916
403	404	163.334349342269460	Q20220830092916
404	403	163.334349342269460	Q20220830092916
404	405	163.334349342269460	Q20220830092916
405	404	163.334349342269460	Q20220830092916
405	406	163.334349342269460	Q20220830092916
406	405	163.334349342269460	Q20220830092916
406	407	163.334349342269460	Q20220830092916
407	406	163.334349342269460	Q20220830092916
407	408	163.334349342269460	Q20220830092916
408	407	163.334349342269460	Q20220830092916
408	409	261.490070760595130	Q20220830092916
409	408	261.490070760595130	Q20220830092916
409	410	163.334349342242690	Q20220830092923
410	409	163.334349342242690	Q20220830092923
410	411	163.334349342242690	Q20220830092923
411	410	163.334349342242690	Q20220830092923
411	412	163.334349342242690	Q20220830092923
412	411	163.334349342242690	Q20220830092923
412	413	163.334349342242690	Q20220830092923
413	412	163.334349342242690	Q20220830092923
413	414	163.334349342242690	Q20220830092923
414	413	163.334349342242690	Q20220830092923
414	415	163.334349342242690	Q20220830092923
415	414	163.334349342242690	Q20220830092923
415	416	163.334349342242690	Q20220830092923
416	415	163.334349342242690	Q20220830092923
416	417	163.334349342242690	Q20220830092923
417	416	163.334349342242690	Q20220830092923
417	418	163.334349342242690	Q20220830092923
418	417	163.334349342242690	Q20220830092923
418	419	163.334349342242690	Q20220830092923
419	418	163.334349342242690	Q20220830092923
419	420	163.334349342300670	Q20220830092923
420	419	163.334349342300670	Q20220830092923
420	421	163.334349342300670	Q20220830092923
421	420	163.334349342300670	Q20220830092923
421	422	163.334349342300670	Q20220830092923
422	421	163.334349342300670	Q20220830092923
422	423	163.334349342300670	Q20220830092923
423	422	163.334349342300670	Q20220830092923
423	424	163.334349342300670	Q20220830092923
424	423	163.334349342300670	Q20220830092923
424	425	163.334349342300670	Q20220830092923
425	424	163.334349342300670	Q20220830092923
425	426	163.334349342300670	Q20220830092923
426	425	163.334349342300670	Q20220830092923
426	427	163.334349342300670	Q20220830092923
427	426	163.334349342300670	Q20220830092923
427	428	163.334349342300670	Q20220830092923
428	427	163.334349342300670	Q20220830092923
428	429	163.334349342300670	Q20220830092923
429	428	163.334349342300670	Q20220830092923
429	430	163.334349342300670	Q20220830092923
430	429	163.334349342300670	Q20220830092923
430	431	163.334349342300670	Q20220830092923
431	430	163.334349342300670	Q20220830092923
431	432	163.334349342222310	Q20220830092923
432	431	163.334349342222310	Q20220830092923
432	433	163.334349342300670	Q20220830092923
433	432	163.334349342300670	Q20220830092923
433	434	163.334349342222310	Q20220830092923
434	433	163.334349342222310	Q20220830092923
434	435	163.334349342300670	Q20220830092923
435	434	163.334349342300670	Q20220830092923
435	436	163.334349342222310	Q20220830092923
436	435	163.334349342222310	Q20220830092923
436	437	163.334349342300670	Q20220830092923
437	436	163.334349342300670	Q20220830092923
437	438	225.441717393953700	Q20220830092923
438	437	225.441717393953700	Q20220830092923
438	439	163.334349342234500	Q20220830092923
439	438	163.334349342234500	Q20220830092923
439	440	163.334349342234500	Q20220830092923
440	439	163.334349342234500	Q20220830092923
440	441	163.334349342234500	Q20220830092923
441	440	163.334349342234500	Q20220830092923
441	442	163.334349342234500	Q20220830092923
442	441	163.334349342234500	Q20220830092923
442	443	163.334349342234500	Q20220830092923
443	442	163.334349342234500	Q20220830092923
443	444	163.334349342234500	Q20220830092923
444	443	163.334349342234500	Q20220830092923
444	445	163.334349342234500	Q20220830092923
445	444	163.334349342234500	Q20220830092923
445	446	163.334349342234500	Q20220830092923
446	445	163.334349342234500	Q20220830092923
446	447	163.334349342234500	Q20220830092923
447	446	163.334349342234500	Q20220830092923
447	448	163.334349342234500	Q20220830092923
448	447	163.334349342234500	Q20220830092923
448	449	163.334349342234500	Q20220830092923
449	448	163.334349342234500	Q20220830092923
449	450	163.334349342234500	Q20220830092923
450	449	163.334349342234500	Q20220830092923
450	451	163.334349342234500	Q20220830092923
451	450	163.334349342234500	Q20220830092923
451	452	163.334349342234500	Q20220830092923
452	451	163.334349342234500	Q20220830092923
452	453	163.334349342234500	Q20220830092923
453	452	163.334349342234500	Q20220830092923
453	454	163.334349342234500	Q20220830092923
454	453	163.334349342234500	Q20220830092923
454	455	163.334349342234500	Q20220830092923
455	454	163.334349342234500	Q20220830092923
455	456	163.334349342234500	Q20220830092923
456	455	163.334349342234500	Q20220830092923
456	457	163.334349342234500	Q20220830092923
457	456	163.334349342234500	Q20220830092923
457	458	163.334349342234500	Q20220830092923
458	457	163.334349342234500	Q20220830092923
458	459	163.334349342234500	Q20220830092923
459	458	163.334349342234500	Q20220830092923
459	460	163.334349342234500	Q20220830092923
460	459	163.334349342234500	Q20220830092923
460	461	163.334349342234500	Q20220830092923
461	460	163.334349342234500	Q20220830092923
461	462	163.334349342234500	Q20220830092923
462	461	163.334349342234500	Q20220830092923
462	463	163.334349342234500	Q20220830092923
463	462	163.334349342234500	Q20220830092923
463	464	163.334349342234500	Q20220830092923
464	463	163.334349342234500	Q20220830092923
464	465	163.334349342234500	Q20220830092923
465	464	163.334349342234500	Q20220830092923
465	466	163.334349342234500	Q20220830092923
466	465	163.334349342234500	Q20220830092923
466	467	163.334349342234500	Q20220830092923
467	466	163.334349342234500	Q20220830092923
467	468	163.334349342234500	Q20220830092923
468	467	163.334349342234500	Q20220830092923
468	469	163.334349342234500	Q20220830092923
469	468	163.334349342234500	Q20220830092923
469	470	163.334349342234500	Q20220830092923
470	469	163.334349342234500	Q20220830092923
470	471	163.334349342178480	Q20220830092923
471	470	163.334349342178480	Q20220830092923
471	472	163.334349342178480	Q20220830092923
472	471	163.334349342178480	Q20220830092923
472	473	163.334349342178480	Q20220830092923
473	472	163.334349342178480	Q20220830092923
473	474	163.334349342178480	Q20220830092923
474	473	163.334349342178480	Q20220830092923
474	475	163.334349342178480	Q20220830092923
475	474	163.334349342178480	Q20220830092923
475	476	163.334349342178480	Q20220830092923
476	475	163.334349342178480	Q20220830092923
476	477	163.334349342178480	Q20220830092923
477	476	163.334349342178480	Q20220830092923
477	478	163.334349342178480	Q20220830092923
478	477	163.334349342178480	Q20220830092923
478	479	163.334349342122470	Q20220830092923
479	478	163.334349342122470	Q20220830092923
479	480	163.334349342374710	Q20220830092923
480	479	163.334349342374710	Q20220830092923
480	481	163.334349342122470	Q20220830092923
481	480	163.334349342122470	Q20220830092923
481	482	163.334349342374710	Q20220830092923
482	481	163.334349342374710	Q20220830092923
482	483	322.732515010553470	Q20220830092923
483	482	322.732515010553470	Q20220830092923
483	484	163.334349342376500	Q20220830092923
483	667	163.334349342408020	Q20220830094401
484	483	163.334349342376500	Q20220830092923
484	485	163.334349342376500	Q20220830092923
485	484	163.334349342376500	Q20220830092923
485	486	163.334349342113090	Q20220830092923
486	485	163.334349342113090	Q20220830092923
486	487	163.334349342376500	Q20220830092923
487	486	163.334349342376500	Q20220830092923
487	488	163.334349342113090	Q20220830092923
488	487	163.334349342113090	Q20220830092923
488	489	163.334349342376500	Q20220830092923
489	488	163.334349342376500	Q20220830092923
489	490	163.334349342113090	Q20220830092923
490	489	163.334349342113090	Q20220830092923
490	491	163.334349342376500	Q20220830092923
491	490	163.334349342376500	Q20220830092923
491	492	163.334349342113090	Q20220830092923
492	491	163.334349342113090	Q20220830092923
492	493	163.334349342376500	Q20220830092923
493	492	163.334349342376500	Q20220830092923
493	494	163.334349342113090	Q20220830092923
494	493	163.334349342113090	Q20220830092923
494	495	163.334349342376500	Q20220830092923
495	494	163.334349342376500	Q20220830092923
495	496	163.334349342113090	Q20220830092923
496	495	163.334349342113090	Q20220830092923
496	497	163.334349342376500	Q20220830092923
497	496	163.334349342376500	Q20220830092923
497	498	163.334349342113090	Q20220830092923
498	497	163.334349342113090	Q20220830092923
498	499	163.334349342376500	Q20220830092923
499	498	163.334349342376500	Q20220830092923
499	500	163.334349342113090	Q20220830092923
500	499	163.334349342113090	Q20220830092923
500	501	163.334349342376500	Q20220830092923
501	500	163.334349342376500	Q20220830092923
501	502	163.334349342113090	Q20220830092923
502	501	163.334349342113090	Q20220830092923
502	503	163.334349342376500	Q20220830092923
503	502	163.334349342376500	Q20220830092923
503	504	163.334349342113090	Q20220830092923
504	503	163.334349342113090	Q20220830092923
504	505	163.334349342376500	Q20220830092923
505	504	163.334349342376500	Q20220830092923
505	506	163.334349342113090	Q20220830092923
506	505	163.334349342113090	Q20220830092923
506	507	163.334349342376500	Q20220830092923
507	506	163.334349342376500	Q20220830092923
507	508	163.334349342113090	Q20220830092923
508	507	163.334349342113090	Q20220830092923
508	509	163.334349342376500	Q20220830092923
509	508	163.334349342376500	Q20220830092923
509	510	163.334349342113090	Q20220830092923
510	509	163.334349342113090	Q20220830092923
510	511	163.334349342113090	Q20220830092923
511	510	163.334349342113090	Q20220830092923
511	512	163.334349342376500	Q20220830092923
512	511	163.334349342376500	Q20220830092923
512	513	163.334349342113090	Q20220830092923
513	512	163.334349342113090	Q20220830092923
513	514	163.334349342376500	Q20220830092923
514	513	163.334349342376500	Q20220830092923
514	515	163.334349342113090	Q20220830092923
515	514	163.334349342113090	Q20220830092923
515	516	274.209166645025730	Q20220830092923
516	515	274.209166645025730	Q20220830092923
516	517	163.334349342379850	Q20220830092923
517	516	163.334349342379850	Q20220830092923
517	518	163.334349342379850	Q20220830092923
518	517	163.334349342379850	Q20220830092923
518	519	163.334349342379850	Q20220830092923
519	518	163.334349342379850	Q20220830092923
519	520	163.334349342379850	Q20220830092923
520	519	163.334349342379850	Q20220830092923
520	521	163.334349342118770	Q20220830092923
521	520	163.334349342118770	Q20220830092923
521	522	163.334349342379850	Q20220830092923
522	521	163.334349342379850	Q20220830092923
522	523	163.334349342118770	Q20220830092923
523	522	163.334349342118770	Q20220830092923
523	524	163.334349342379850	Q20220830092923
524	523	163.334349342379850	Q20220830092923
524	525	163.334349342118770	Q20220830092923
525	524	163.334349342118770	Q20220830092923
525	526	163.334349342118770	Q20220830092923
526	525	163.334349342118770	Q20220830092923
526	527	163.334349342379850	Q20220830092923
527	526	163.334349342379850	Q20220830092923
527	528	163.334349342118770	Q20220830092923
528	527	163.334349342118770	Q20220830092923
528	529	163.334349342379850	Q20220830092923
529	528	163.334349342379850	Q20220830092923
529	530	163.334349342118770	Q20220830092923
530	529	163.334349342118770	Q20220830092923
530	531	163.334349342379850	Q20220830092923
531	530	163.334349342379850	Q20220830092923
531	532	163.334349342118770	Q20220830092923
532	531	163.334349342118770	Q20220830092923
532	533	163.334349342379850	Q20220830092923
533	532	163.334349342379850	Q20220830092923
533	534	163.334349342118770	Q20220830092923
534	533	163.334349342118770	Q20220830092923
534	535	163.334349342379850	Q20220830092923
535	534	163.334349342379850	Q20220830092923
535	536	163.334349342118770	Q20220830092923
536	535	163.334349342118770	Q20220830092923
536	537	163.334349342379850	Q20220830092923
537	536	163.334349342379850	Q20220830092923
537	538	163.334349342118770	Q20220830092923
538	537	163.334349342118770	Q20220830092923
538	539	163.334349342379850	Q20220830092923
539	538	163.334349342379850	Q20220830092923
539	540	163.334349342118770	Q20220830092923
540	539	163.334349342118770	Q20220830092923
540	541	163.334349342379850	Q20220830092923
541	540	163.334349342379850	Q20220830092923
541	542	163.334349342118770	Q20220830092923
542	541	163.334349342118770	Q20220830092923
542	543	163.334349342379850	Q20220830092923
543	542	163.334349342379850	Q20220830092923
543	544	163.334349342118770	Q20220830092923
544	543	163.334349342118770	Q20220830092923
544	545	163.334349342379850	Q20220830092923
545	544	163.334349342379850	Q20220830092923
545	546	163.334349342118770	Q20220830092923
546	545	163.334349342118770	Q20220830092923
546	547	266.785707434115980	Q20220830092923
547	546	266.785707434115980	Q20220830092923
547	548	163.334349342226290	Q20220830092923
547	943	163.334349341902110	Q20251016164743
548	547	163.334349342226290	Q20220830092923
548	549	163.334349342226290	Q20220830092923
549	548	163.334349342226290	Q20220830092923
549	550	163.334349342226290	Q20220830092923
550	549	163.334349342226290	Q20220830092923
550	551	163.334349342226290	Q20220830092923
551	550	163.334349342226290	Q20220830092923
551	552	163.334349342226290	Q20220830092923
552	551	163.334349342226290	Q20220830092923
552	553	163.334349342226290	Q20220830092923
553	552	163.334349342226290	Q20220830092923
553	554	163.334349342226290	Q20220830092923
554	553	163.334349342226290	Q20220830092923
554	555	163.334349342226290	Q20220830092923
555	554	163.334349342226290	Q20220830092923
555	556	163.334349342226290	Q20220830092923
556	555	163.334349342226290	Q20220830092923
556	557	163.334349342226290	Q20220830092923
557	556	163.334349342226290	Q20220830092923
557	558	163.334349342226290	Q20220830092923
558	557	163.334349342226290	Q20220830092923
558	559	163.334349342226290	Q20220830092923
559	558	163.334349342226290	Q20220830092923
559	560	163.334349342226290	Q20220830092923
560	559	163.334349342226290	Q20220830092923
560	561	163.334349342226290	Q20220830092923
561	560	163.334349342226290	Q20220830092923
561	562	163.334349342226290	Q20220830092923
562	561	163.334349342226290	Q20220830092923
562	563	163.334349342226290	Q20220830092923
563	562	163.334349342226290	Q20220830092923
563	564	163.334349342226290	Q20220830092923
564	563	163.334349342226290	Q20220830092923
564	565	163.334349342226290	Q20220830092923
565	564	163.334349342226290	Q20220830092923
565	566	163.334349342226290	Q20220830092923
566	565	163.334349342226290	Q20220830092923
566	567	163.334349342226290	Q20220830092923
567	566	163.334349342226290	Q20220830092923
567	568	163.334349342226290	Q20220830092923
568	567	163.334349342226290	Q20220830092923
568	569	163.334349342226290	Q20220830092923
569	568	163.334349342226290	Q20220830092923
569	570	163.334349342226290	Q20220830092923
570	569	163.334349342226290	Q20220830092923
570	571	163.334349342226290	Q20220830092923
571	570	163.334349342226290	Q20220830092923
571	572	163.334349342226290	Q20220830092923
572	571	163.334349342226290	Q20220830092923
572	573	163.334349342226290	Q20220830092923
573	572	163.334349342226290	Q20220830092923
573	574	163.334349342226290	Q20220830092923
574	573	163.334349342226290	Q20220830092923
574	575	163.334349342226290	Q20220830092923
575	574	163.334349342226290	Q20220830092923
575	576	163.334349342226290	Q20220830092923
576	575	163.334349342226290	Q20220830092923
576	577	163.334349342226290	Q20220830092923
577	576	163.334349342226290	Q20220830092923
577	578	163.334349342226290	Q20220830092923
578	577	163.334349342226290	Q20220830092923
578	579	163.334349342318180	Q20220830092923
579	578	163.334349342318180	Q20220830092923
579	580	163.334349342226290	Q20220830092923
580	579	163.334349342226290	Q20220830092923
580	581	163.334349342318180	Q20220830092923
581	580	163.334349342318180	Q20220830092923
581	582	163.334349342226290	Q20220830092923
582	581	163.334349342226290	Q20220830092923
582	583	163.334349342318180	Q20220830092923
583	582	163.334349342318180	Q20220830092923
583	584	163.334349342226290	Q20220830092923
584	583	163.334349342226290	Q20220830092923
584	585	163.334349342318180	Q20220830092923
585	584	163.334349342318180	Q20220830092923
585	586	163.334349342226290	Q20220830092923
586	585	163.334349342226290	Q20220830092923
586	587	163.334349342318180	Q20220830092923
587	586	163.334349342318180	Q20220830092923
587	588	163.334349342226290	Q20220830092923
588	587	163.334349342226290	Q20220830092923
588	589	163.334349342318180	Q20220830092923
589	588	163.334349342318180	Q20220830092923
589	590	163.334349342226290	Q20220830092923
590	589	163.334349342226290	Q20220830092923
590	591	163.334349342318180	Q20220830092923
591	590	163.334349342318180	Q20220830092923
591	592	163.334349342226290	Q20220830092923
592	591	163.334349342226290	Q20220830092923
592	593	163.334349342318180	Q20220830092923
593	592	163.334349342318180	Q20220830092923
593	594	163.334349342226290	Q20220830092923
594	593	163.334349342226290	Q20220830092923
594	595	163.334349342318180	Q20220830092923
595	594	163.334349342318180	Q20220830092923
595	596	163.334349342226290	Q20220830092923
596	595	163.334349342226290	Q20220830092923
596	597	163.334349342318180	Q20220830092923
597	596	163.334349342318180	Q20220830092923
597	598	163.334349342226290	Q20220830092923
598	597	163.334349342226290	Q20220830092923
598	599	163.334349342318180	Q20220830092923
599	598	163.334349342318180	Q20220830092923
599	600	163.334349342226290	Q20220830092923
600	599	163.334349342226290	Q20220830092923
600	601	163.334349342318180	Q20220830092923
601	600	163.334349342318180	Q20220830092923
601	602	163.334349342226290	Q20220830092923
602	601	163.334349342226290	Q20220830092923
602	603	163.334349342318180	Q20220830092923
603	602	163.334349342318180	Q20220830092923
603	604	163.334349342226290	Q20220830092923
604	603	163.334349342226290	Q20220830092923
604	605	163.334349342318180	Q20220830092923
605	604	163.334349342318180	Q20220830092923
605	606	163.334349342226290	Q20220830092923
606	605	163.334349342226290	Q20220830092923
606	607	163.334349342318180	Q20220830092923
607	606	163.334349342318180	Q20220830092923
607	608	163.334349342226290	Q20220830092923
608	607	163.334349342226290	Q20220830092923
608	609	163.334349342318180	Q20220830092923
609	608	163.334349342318180	Q20220830092923
609	610	163.334349342226290	Q20220830092923
610	609	163.334349342226290	Q20220830092923
610	611	163.334349342318180	Q20220830092923
611	610	163.334349342318180	Q20220830092923
611	612	268.124868343609360	Q20220830092923
612	611	268.124868343609360	Q20220830092923
612	613	163.334349342243940	Q20220830092923
613	612	163.334349342243940	Q20220830092923
613	614	163.334349342243940	Q20220830092923
614	613	163.334349342243940	Q20220830092923
614	615	163.334349342243940	Q20220830092923
615	614	163.334349342243940	Q20220830092923
615	616	163.334349342243940	Q20220830092923
616	615	163.334349342243940	Q20220830092923
616	617	163.334349342243940	Q20220830092923
617	616	163.334349342243940	Q20220830092923
617	618	163.334349342243940	Q20220830092923
618	617	163.334349342243940	Q20220830092923
618	619	163.334349342243940	Q20220830092923
619	618	163.334349342243940	Q20220830092923
619	620	163.334349342243940	Q20220830092923
620	619	163.334349342243940	Q20220830092923
620	621	163.334349342243940	Q20220830092923
621	620	163.334349342243940	Q20220830092923
621	622	163.334349342243940	Q20220830092923
622	621	163.334349342243940	Q20220830092923
622	623	163.334349342243940	Q20220830092923
623	622	163.334349342243940	Q20220830092923
623	624	163.334349342243940	Q20220830092923
624	623	163.334349342243940	Q20220830092923
624	625	163.334349342243940	Q20220830092923
625	624	163.334349342243940	Q20220830092923
625	626	163.334349342243940	Q20220830092923
626	625	163.334349342243940	Q20220830092923
626	627	163.334349342243940	Q20220830092923
627	626	163.334349342243940	Q20220830092923
627	628	163.334349342243940	Q20220830092923
628	627	163.334349342243940	Q20220830092923
628	629	163.334349342243940	Q20220830092923
629	628	163.334349342243940	Q20220830092923
629	630	163.334349342243940	Q20220830092923
630	629	163.334349342243940	Q20220830092923
630	631	163.334349342243940	Q20220830092923
631	630	163.334349342243940	Q20220830092923
631	632	163.334349342243940	Q20220830092923
632	631	163.334349342243940	Q20220830092923
632	633	163.334349342243940	Q20220830092923
633	632	163.334349342243940	Q20220830092923
633	634	196.501919971183780	Q20220830092923
634	633	196.501919971183780	Q20220830092923
634	635	163.334349342169110	Q20220830092923
635	634	163.334349342169110	Q20220830092923
635	636	163.334349342169110	Q20220830092923
636	635	163.334349342169110	Q20220830092923
636	637	163.334349342326360	Q20220830092923
637	636	163.334349342326360	Q20220830092923
637	638	236.513791911848130	Q20220830092923
638	637	236.513791911848130	Q20220830092923
638	639	163.334349342273300	Q20220830092923
638	950	163.334349341935280	Q20251016164817
639	638	163.334349342273300	Q20220830092923
639	640	163.334349342273300	Q20220830092923
640	639	163.334349342273300	Q20220830092923
640	641	163.334349342273300	Q20220830092923
641	640	163.334349342273300	Q20220830092923
641	642	163.334349342273300	Q20220830092923
642	641	163.334349342273300	Q20220830092923
642	643	163.334349342273300	Q20220830092923
643	642	163.334349342273300	Q20220830092923
643	644	163.334349342273300	Q20220830092923
644	643	163.334349342273300	Q20220830092923
644	645	163.334349342273300	Q20220830092923
645	644	163.334349342273300	Q20220830092923
645	646	163.334349342273300	Q20220830092923
646	645	163.334349342273300	Q20220830092923
646	647	163.334349342273300	Q20220830092923
647	646	163.334349342273300	Q20220830092923
647	648	163.334349342331020	Q20220830092923
648	647	163.334349342331020	Q20220830092923
648	649	163.334349342331020	Q20220830092923
649	648	163.334349342331020	Q20220830092923
649	650	163.334349342331020	Q20220830092923
650	649	163.334349342331020	Q20220830092923
650	651	163.334349342331020	Q20220830092923
651	650	163.334349342331020	Q20220830092923
651	652	163.334349342331020	Q20220830092923
652	651	163.334349342331020	Q20220830092923
652	653	163.334349342211990	Q20220830092923
653	652	163.334349342211990	Q20220830092923
653	654	163.334349342331020	Q20220830092923
654	653	163.334349342331020	Q20220830092923
654	655	163.334349342211990	Q20220830092923
655	654	163.334349342211990	Q20220830092923
655	656	163.334349342331020	Q20220830092923
656	655	163.334349342331020	Q20220830092923
656	657	163.334349342211990	Q20220830092923
657	656	163.334349342211990	Q20220830092923
657	658	163.334349342331020	Q20220830092923
658	657	163.334349342331020	Q20220830092923
658	659	163.334349342211990	Q20220830092923
659	658	163.334349342211990	Q20220830092923
659	660	163.334349342331020	Q20220830092923
660	659	163.334349342331020	Q20220830092923
660	661	163.334349342211990	Q20220830092923
661	660	163.334349342211990	Q20220830092923
661	662	163.334349342331020	Q20220830092923
662	661	163.334349342331020	Q20220830092923
662	663	163.334349342211990	Q20220830092923
663	662	163.334349342211990	Q20220830092923
663	664	163.334349342331020	Q20220830092923
664	663	163.334349342331020	Q20220830092923
664	665	163.334349342211990	Q20220830092923
665	664	163.334349342211990	Q20220830092923
665	666	247.560609066298950	Q20220830092923
666	665	247.560609066298950	Q20220830092923
666	683	163.334349342251070	Q20220830094318
667	483	163.334349342408020	Q20220830094401
667	668	163.334349342408020	Q20220830094401
668	667	163.334349342408020	Q20220830094401
668	669	163.334349342408020	Q20220830094401
669	668	163.334349342408020	Q20220830094401
669	670	163.334349342408020	Q20220830094401
670	669	163.334349342408020	Q20220830094401
670	671	163.334349342408020	Q20220830094401
671	670	163.334349342408020	Q20220830094401
671	672	163.334349342408020	Q20220830094401
672	671	163.334349342408020	Q20220830094401
672	673	163.334349342408020	Q20220830094401
673	672	163.334349342408020	Q20220830094401
673	674	163.334349342408020	Q20220830094401
674	673	163.334349342408020	Q20220830094401
674	675	163.334349342408020	Q20220830094401
675	674	163.334349342408020	Q20220830094401
675	676	163.334349342408020	Q20220830094401
676	675	163.334349342408020	Q20220830094401
676	677	163.334349342408020	Q20220830094401
677	676	163.334349342408020	Q20220830094401
677	678	163.334349342408020	Q20220830094401
678	677	163.334349342408020	Q20220830094401
678	679	163.334349342406820	Q20220830094401
679	678	163.334349342406820	Q20220830094401
679	680	163.334349342408020	Q20220830094401
680	679	163.334349342408020	Q20220830094401
680	681	163.334349342408020	Q20220830094401
681	680	163.334349342408020	Q20220830094401
681	682	298.147654613710640	Q20220830094401
682	681	298.147654613710640	Q20220830094401
683	666	163.334349342251070	Q20220830094318
683	684	163.334349342251070	Q20220830094318
684	683	163.334349342251070	Q20220830094318
684	685	163.334349342251070	Q20220830094318
685	684	163.334349342251070	Q20220830094318
685	686	163.334349342251070	Q20220830094318
686	685	163.334349342251070	Q20220830094318
686	687	163.334349342251070	Q20220830094318
687	686	163.334349342251070	Q20220830094318
687	688	245.259469267949100	Q20220830094318
688	687	245.259469267949100	Q20220830094318
688	689	163.334349342305760	Q20220830094318
689	688	163.334349342305760	Q20220830094318
689	690	163.334349342305760	Q20220830094318
690	689	163.334349342305760	Q20220830094318
690	691	163.334349342305760	Q20220830094318
691	690	163.334349342305760	Q20220830094318
691	692	163.334349342305760	Q20220830094318
692	691	163.334349342305760	Q20220830094318
692	693	163.334349342305760	Q20220830094318
693	692	163.334349342305760	Q20220830094318
693	694	163.334349342305760	Q20220830094318
